#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
     file_input|./generated/sr__Keccak256__WELL512a_2Block_2Participant_4Polls_100000000.dat|  7.72e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
    rgb_permutations|   5|    100000|     100|0.83261170|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.23229053|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.00405864|   WEAK   
      rgb_lagged_sum|   2|   1000000|     100|0.48179229|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.04278443|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.00123431|   WEAK   
      rgb_lagged_sum|   5|   1000000|     100|0.23513399|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.46553392|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.03561607|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.24676455|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.00029628|   WEAK   
      rgb_lagged_sum|  10|   1000000|     100|0.90716142|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.00780183|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.98810636|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.24651141|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.00287971|   WEAK   
      rgb_lagged_sum|  15|   1000000|     100|0.00033365|   WEAK   
      rgb_lagged_sum|  16|   1000000|     100|0.38524155|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.83268983|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.70397459|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.00000011|  FAILED  
      rgb_lagged_sum|  20|   1000000|     100|0.41960416|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.21295122|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.83470036|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.00019069|   WEAK   
      rgb_lagged_sum|  24|   1000000|     100|0.00000045|  FAILED  
      rgb_lagged_sum|  25|   1000000|     100|0.52376296|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.14600444|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.04386306|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.73717487|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.00011662|   WEAK   
      rgb_lagged_sum|  30|   1000000|     100|0.74542586|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.00000000|  FAILED  
      rgb_lagged_sum|  32|   1000000|     100|0.41620453|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.15777851|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.72519671|  PASSED  
             dab_dct| 256|     50000|       1|0.14385640|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.05769711|  PASSED  
        dab_filltree|  32|  15000000|       1|0.44691851|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.87947047|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.88507139|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.77824206|  PASSED  
8321 seconds costs for Dieharder -a -g 202
